project	subproject	id	SampleName	sample	library	SubprojectId	material	aliquot	flowcell	lane	index	libraryPassFail	LanePassFail	libApplication	Kit	Organism	Sex	pedigree	cohort	GenomeRef	SplitIndexcohort	SubprojectCov	motherId	fatherId	library__gbs_index__multiplex_index_name	readLength	sampleStatus	mappingVersion	mapperName	mapperVersion
CLL	CLL_52	66310	CLL_14-2116	AF9545	AF9545	2781	mRNA	None	CCHJ9ANXX	6	N714-S506-NX-xt	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	2 * 76 +8+8	Unaffected	1	gem-mapper	v3.6-dirty-release
CLL	CLL_52	66311	CLL_14-2116	AF9546	AF9546	2781	mRNA	None	CCHJ9ANXX	6	N714-S507-NX-xt	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	2 * 76 +8+8	Unaffected	1	gem-mapper	v3.6-dirty-release
CLL	CLL_52	66312	CLL_14-2116	AF9547	AF9547	2781	mRNA	None	CCHJ9ANXX	6	N714-S508-NX-xt	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	2 * 76 +8+8	Unaffected	1	gem-mapper	v3.6-dirty-release
CLL	CLL_52	66313	CLL_14-2116	AF9548	AF9548	2781	mRNA	None	CCHJ9ANXX	6	N714-S510-NX-xt	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	2 * 76 +8+8	Unaffected	1	gem-mapper	v3.6-dirty-release
CLL	CLL_52	66314	CLL_14-2116	AF9549	AF9549	2781	mRNA	None	CCHJ9ANXX	6	N714-S511-NX-xt	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	2 * 76 +8+8	Unaffected	1	gem-mapper	v3.6-dirty-release
CLL	CLL_52	66315	CLL_14-2116	AF9550	AF9550	2781	mRNA	None	CCHJ9ANXX	6	N715-S502-NX-xt	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	2 * 76 +8+8	Unaffected	1	gem-mapper	v3.6-dirty-release
CLL	CLL_52	66316	CLL_14-2116	AF9551	AF9551	2781	mRNA	None	CCHJ9ANXX	6	N715-S503-NX-xt	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	2 * 76 +8+8	Unaffected	1	gem-mapper	v3.6-dirty-release
CLL	CLL_52	66317	CLL_14-2116	AF9552	AF9552	2781	mRNA	None	CCHJ9ANXX	6	N715-S505-NX-xt	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	2 * 76 +8+8	Unaffected	1	gem-mapper	v3.6-dirty-release
CLL	CLL_52	66318	CLL_14-2116	AF9553	AF9553	2781	mRNA	None	CCHJ9ANXX	6	N715-S506-NX-xt	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	2 * 76 +8+8	Unaffected	1	gem-mapper	v3.6-dirty-release
CLL	CLL_52	66319	CLL_14-2116	AF9554	AF9554	2781	mRNA	None	CCHJ9ANXX	6	N715-S507-NX-xt	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	2 * 76 +8+8	Unaffected	1	gem-mapper	v3.6-dirty-release
CLL	CLL_52	66320	CLL_14-2116	AF9555	AF9555	2781	mRNA	None	CCHJ9ANXX	6	N715-S508-NX-xt	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	2 * 76 +8+8	Unaffected	1	gem-mapper	v3.6-dirty-release
CLL	CLL_52	66321	CLL_14-2116	AF9556	AF9556	2781	mRNA	None	CCHJ9ANXX	6	N715-S510-NX-xt	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	2 * 76 +8+8	Unaffected	1	gem-mapper	v3.6-dirty-release
CLL	CLL_52	66322	empty	AF9557	AF9557	2781	mRNA	None	CCHJ9ANXX	6	N715-S511-NX-xt	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	2 * 76 +8+8	Unaffected	1	gem-mapper	v3.6-dirty-release
CLL	CLL_52	66323	CLL_05-599	AF9558	AF9558	2781	mRNA	None	CCHJ9ANXX	6	N716-S502-NX-xt	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	2 * 76 +8+8	Unaffected	1	gem-mapper	v3.6-dirty-release
CLL	CLL_52	66324	CLL_05-599	AF9559	AF9559	2781	mRNA	None	CCHJ9ANXX	6	N716-S503-NX-xt	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	2 * 76 +8+8	Unaffected	1	gem-mapper	v3.6-dirty-release
CLL	CLL_52	66325	CLL_05-599	AF9560	AF9560	2781	mRNA	None	CCHJ9ANXX	6	N716-S505-NX-xt	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	2 * 76 +8+8	Unaffected	1	gem-mapper	v3.6-dirty-release
CLL	CLL_52	66326	CLL_05-599	AF9561	AF9561	2781	mRNA	None	CCHJ9ANXX	6	N716-S506-NX-xt	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	2 * 76 +8+8	Unaffected	1	gem-mapper	v3.6-dirty-release
CLL	CLL_52	66327	CLL_05-599	AF9562	AF9562	2781	mRNA	None	CCHJ9ANXX	6	N716-S507-NX-xt	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	2 * 76 +8+8	Unaffected	1	gem-mapper	v3.6-dirty-release
CLL	CLL_52	66328	CLL_05-599	AF9563	AF9563	2781	mRNA	None	CCHJ9ANXX	6	N716-S508-NX-xt	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	2 * 76 +8+8	Unaffected	1	gem-mapper	v3.6-dirty-release
CLL	CLL_52	66329	CLL_05-599	AF9564	AF9564	2781	mRNA	None	CCHJ9ANXX	6	N716-S510-NX-xt	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	2 * 76 +8+8	Unaffected	1	gem-mapper	v3.6-dirty-release
CLL	CLL_52	66330	empty	AF9565	AF9565	2781	mRNA	None	CCHJ9ANXX	6	N716-S511-NX-xt	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	2 * 76 +8+8	Unaffected	1	gem-mapper	v3.6-dirty-release
CLL	CLL_52	66331	CLL_05-599	AF9566	AF9566	2781	mRNA	None	CCHJ9ANXX	6	N718-S502-NX-xt	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	2 * 76 +8+8	Unaffected	1	gem-mapper	v3.6-dirty-release
CLL	CLL_52	66332	CLL_05-599	AF9567	AF9567	2781	mRNA	None	CCHJ9ANXX	6	N718-S503-NX-xt	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	2 * 76 +8+8	Unaffected	1	gem-mapper	v3.6-dirty-release
CLL	CLL_52	66333	CLL_05-599	AF9568	AF9568	2781	mRNA	None	CCHJ9ANXX	6	N718-S505-NX-xt	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	2 * 76 +8+8	Unaffected	1	gem-mapper	v3.6-dirty-release
CLL	CLL_52	66334	CLL_05-599	AF9569	AF9569	2781	mRNA	None	CCHJ9ANXX	6	N718-S506-NX-xt	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	2 * 76 +8+8	Unaffected	1	gem-mapper	v3.6-dirty-release
CLL	CLL_52	66335	CLL_05-599	AF9570	AF9570	2781	mRNA	None	CCHJ9ANXX	6	N718-S507-NX-xt	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	2 * 76 +8+8	Unaffected	1	gem-mapper	v3.6-dirty-release
CLL	CLL_52	66336	CLL_05-599	AF9571	AF9571	2781	mRNA	None	CCHJ9ANXX	6	N718-S508-NX-xt	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	2 * 76 +8+8	Unaffected	1	gem-mapper	v3.6-dirty-release
CLL	CLL_52	66337	CLL_05-599	AF9572	AF9572	2781	mRNA	None	CCHJ9ANXX	6	N718-S510-NX-xt	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	2 * 76 +8+8	Unaffected	1	gem-mapper	v3.6-dirty-release
CLL	CLL_52	66338	CLL_05-599	AF9573	AF9573	2781	mRNA	None	CCHJ9ANXX	6	N718-S511-NX-xt	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	2 * 76 +8+8	Unaffected	1	gem-mapper	v3.6-dirty-release
CLL	CLL_52	66339	CLL_05-599	AF9574	AF9574	2781	mRNA	None	CCHJ9ANXX	6	N719-S502-NX-xt	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	2 * 76 +8+8	Unaffected	1	gem-mapper	v3.6-dirty-release
CLL	CLL_52	66340	CLL_05-599	AF9575	AF9575	2781	mRNA	None	CCHJ9ANXX	6	N719-S503-NX-xt	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	2 * 76 +8+8	Unaffected	1	gem-mapper	v3.6-dirty-release
CLL	CLL_52	66341	CLL_05-599	AF9576	AF9576	2781	mRNA	None	CCHJ9ANXX	6	N719-S505-NX-xt	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	2 * 76 +8+8	Unaffected	1	gem-mapper	v3.6-dirty-release
CLL	CLL_52	66342	CLL_05-599	AF9577	AF9577	2781	mRNA	None	CCHJ9ANXX	6	N719-S506-NX-xt	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	2 * 76 +8+8	Unaffected	1	gem-mapper	v3.6-dirty-release
CLL	CLL_52	66343	CLL_05-599	AF9578	AF9578	2781	mRNA	None	CCHJ9ANXX	6	N719-S507-NX-xt	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	2 * 76 +8+8	Unaffected	1	gem-mapper	v3.6-dirty-release
CLL	CLL_52	66344	CLL_05-599	AF9579	AF9579	2781	mRNA	None	CCHJ9ANXX	6	N719-S508-NX-xt	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	2 * 76 +8+8	Unaffected	1	gem-mapper	v3.6-dirty-release
CLL	CLL_52	66345	CLL_05-599	AF9580	AF9580	2781	mRNA	None	CCHJ9ANXX	6	N719-S510-NX-xt	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	2 * 76 +8+8	Unaffected	1	gem-mapper	v3.6-dirty-release
CLL	CLL_52	66346	CLL_05-599	AF9581	AF9581	2781	mRNA	None	CCHJ9ANXX	6	N719-S511-NX-xt	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	2 * 76 +8+8	Unaffected	1	gem-mapper	v3.6-dirty-release
CLL	CLL_52	66347	CLL_05-76	AF9582	AF9582	2781	mRNA	None	CCHJ9ANXX	6	N720-S502-NX-xt	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	2 * 76 +8+8	Unaffected	1	gem-mapper	v3.6-dirty-release
CLL	CLL_52	66348	CLL_05-76	AF9583	AF9583	2781	mRNA	None	CCHJ9ANXX	6	N720-S503-NX-xt	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	2 * 76 +8+8	Unaffected	1	gem-mapper	v3.6-dirty-release
CLL	CLL_52	66349	CLL_05-76	AF9584	AF9584	2781	mRNA	None	CCHJ9ANXX	6	N720-S505-NX-xt	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	2 * 76 +8+8	Unaffected	1	gem-mapper	v3.6-dirty-release
CLL	CLL_52	66350	CLL_05-76	AF9585	AF9585	2781	mRNA	None	CCHJ9ANXX	6	N720-S506-NX-xt	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	2 * 76 +8+8	Unaffected	1	gem-mapper	v3.6-dirty-release
CLL	CLL_52	66351	CLL_05-76	AF9586	AF9586	2781	mRNA	None	CCHJ9ANXX	6	N720-S507-NX-xt	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	2 * 76 +8+8	Unaffected	1	gem-mapper	v3.6-dirty-release
CLL	CLL_52	66352	CLL_05-76	AF9587	AF9587	2781	mRNA	None	CCHJ9ANXX	6	N720-S508-NX-xt	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	2 * 76 +8+8	Unaffected	1	gem-mapper	v3.6-dirty-release
CLL	CLL_52	66353	CLL_05-76	AF9588	AF9588	2781	mRNA	None	CCHJ9ANXX	6	N720-S510-NX-xt	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	2 * 76 +8+8	Unaffected	1	gem-mapper	v3.6-dirty-release
CLL	CLL_52	66354	CLL_05-76	AF9589	AF9589	2781	mRNA	None	CCHJ9ANXX	6	N720-S511-NX-xt	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	2 * 76 +8+8	Unaffected	1	gem-mapper	v3.6-dirty-release
CLL	CLL_52	66355	CLL_05-76	AF9590	AF9590	2781	mRNA	None	CCHJ9ANXX	6	N721-S502-NX-xt	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	2 * 76 +8+8	Unaffected	1	gem-mapper	v3.6-dirty-release
CLL	CLL_52	66356	CLL_05-76	AF9591	AF9591	2781	mRNA	None	CCHJ9ANXX	6	N721-S503-NX-xt	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	2 * 76 +8+8	Unaffected	1	gem-mapper	v3.6-dirty-release
CLL	CLL_52	66357	CLL_05-76	AF9592	AF9592	2781	mRNA	None	CCHJ9ANXX	6	N721-S505-NX-xt	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	2 * 76 +8+8	Unaffected	1	gem-mapper	v3.6-dirty-release
CLL	CLL_52	66358	CLL_05-76	AF9593	AF9593	2781	mRNA	None	CCHJ9ANXX	6	N721-S506-NX-xt	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	2 * 76 +8+8	Unaffected	1	gem-mapper	v3.6-dirty-release
CLL	CLL_52	66359	CLL_05-76	AF9594	AF9594	2781	mRNA	None	CCHJ9ANXX	6	N721-S507-NX-xt	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	2 * 76 +8+8	Unaffected	1	gem-mapper	v3.6-dirty-release
CLL	CLL_52	66360	CLL_05-76	AF9595	AF9595	2781	mRNA	None	CCHJ9ANXX	6	N721-S508-NX-xt	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	2 * 76 +8+8	Unaffected	1	gem-mapper	v3.6-dirty-release
CLL	CLL_52	66361	CLL_05-76	AF9596	AF9596	2781	mRNA	None	CCHJ9ANXX	6	N721-S510-NX-xt	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	2 * 76 +8+8	Unaffected	1	gem-mapper	v3.6-dirty-release
CLL	CLL_52	66362	CLL_05-76	AF9597	AF9597	2781	mRNA	None	CCHJ9ANXX	6	N721-S511-NX-xt	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	2 * 76 +8+8	Unaffected	1	gem-mapper	v3.6-dirty-release
CLL	CLL_52	66363	CLL_05-76	AF9598	AF9598	2781	mRNA	None	CCHJ9ANXX	6	N722-S502-NX-xt	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	2 * 76 +8+8	Unaffected	1	gem-mapper	v3.6-dirty-release
CLL	CLL_52	66364	CLL_05-76	AF9599	AF9599	2781	mRNA	None	CCHJ9ANXX	6	N722-S503-NX-xt	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	2 * 76 +8+8	Unaffected	1	gem-mapper	v3.6-dirty-release
CLL	CLL_52	66365	CLL_05-76	AF9600	AF9600	2781	mRNA	None	CCHJ9ANXX	6	N722-S505-NX-xt	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	2 * 76 +8+8	Unaffected	1	gem-mapper	v3.6-dirty-release
CLL	CLL_52	66366	CLL_05-76	AF9601	AF9601	2781	mRNA	None	CCHJ9ANXX	6	N722-S506-NX-xt	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	2 * 76 +8+8	Unaffected	1	gem-mapper	v3.6-dirty-release
CLL	CLL_52	66367	CLL_05-76	AF9602	AF9602	2781	mRNA	None	CCHJ9ANXX	6	N722-S507-NX-xt	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	2 * 76 +8+8	Unaffected	1	gem-mapper	v3.6-dirty-release
CLL	CLL_52	66368	CLL_05-76	AF9603	AF9603	2781	mRNA	None	CCHJ9ANXX	6	N722-S508-NX-xt	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	2 * 76 +8+8	Unaffected	1	gem-mapper	v3.6-dirty-release
CLL	CLL_52	66369	CLL_05-76	AF9604	AF9604	2781	mRNA	None	CCHJ9ANXX	6	N722-S510-NX-xt	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	2 * 76 +8+8	Unaffected	1	gem-mapper	v3.6-dirty-release
CLL	CLL_52	66370	CLL_05-76	AF9605	AF9605	2781	mRNA	None	CCHJ9ANXX	6	N722-S511-NX-xt	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	2 * 76 +8+8	Unaffected	1	gem-mapper	v3.6-dirty-release
CLL	CLL_52	66371	CLL_10-7434	AF9606	AF9606	2781	mRNA	None	CCHJ9ANXX	6	N723-S502-NX-xt	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	2 * 76 +8+8	Unaffected	1	gem-mapper	v3.6-dirty-release
CLL	CLL_52	66372	CLL_10-7434	AF9607	AF9607	2781	mRNA	None	CCHJ9ANXX	6	N723-S503-NX-xt	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	2 * 76 +8+8	Unaffected	1	gem-mapper	v3.6-dirty-release
CLL	CLL_52	66373	CLL_10-7434	AF9608	AF9608	2781	mRNA	None	CCHJ9ANXX	6	N723-S505-NX-xt	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	2 * 76 +8+8	Unaffected	1	gem-mapper	v3.6-dirty-release
CLL	CLL_52	66374	CLL_10-7434	AF9609	AF9609	2781	mRNA	None	CCHJ9ANXX	6	N723-S506-NX-xt	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	2 * 76 +8+8	Unaffected	1	gem-mapper	v3.6-dirty-release
CLL	CLL_52	66375	CLL_10-7434	AF9610	AF9610	2781	mRNA	None	CCHJ9ANXX	6	N723-S507-NX-xt	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	2 * 76 +8+8	Unaffected	1	gem-mapper	v3.6-dirty-release
CLL	CLL_52	66376	CLL_10-7434	AF9611	AF9611	2781	mRNA	None	CCHJ9ANXX	6	N723-S508-NX-xt	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	2 * 76 +8+8	Unaffected	1	gem-mapper	v3.6-dirty-release
CLL	CLL_52	66377	CLL_10-7434	AF9612	AF9612	2781	mRNA	None	CCHJ9ANXX	6	N723-S510-NX-xt	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	2 * 76 +8+8	Unaffected	1	gem-mapper	v3.6-dirty-release
CLL	CLL_52	66378	CLL_10-7434	AF9613	AF9613	2781	mRNA	None	CCHJ9ANXX	6	N723-S511-NX-xt	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	2 * 76 +8+8	Unaffected	1	gem-mapper	v3.6-dirty-release
CLL	CLL_52	66379	CLL_10-7434	AF9614	AF9614	2781	mRNA	None	CCHJ9ANXX	6	N724-S502-NX-xt	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	2 * 76 +8+8	Unaffected	1	gem-mapper	v3.6-dirty-release
CLL	CLL_52	66380	CLL_10-7434	AF9615	AF9615	2781	mRNA	None	CCHJ9ANXX	6	N724-S503-NX-xt	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	2 * 76 +8+8	Unaffected	1	gem-mapper	v3.6-dirty-release
CLL	CLL_52	66381	CLL_10-7434	AF9616	AF9616	2781	mRNA	None	CCHJ9ANXX	6	N724-S505-NX-xt	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	2 * 76 +8+8	Unaffected	1	gem-mapper	v3.6-dirty-release
CLL	CLL_52	66382	CLL_10-7434	AF9617	AF9617	2781	mRNA	None	CCHJ9ANXX	6	N724-S506-NX-xt	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	2 * 76 +8+8	Unaffected	1	gem-mapper	v3.6-dirty-release
CLL	CLL_52	66383	CLL_10-7434	AF9618	AF9618	2781	mRNA	None	CCHJ9ANXX	6	N724-S507-NX-xt	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	2 * 76 +8+8	Unaffected	1	gem-mapper	v3.6-dirty-release
CLL	CLL_52	66384	CLL_10-7434	AF9619	AF9619	2781	mRNA	None	CCHJ9ANXX	6	N724-S508-NX-xt	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	2 * 76 +8+8	Unaffected	1	gem-mapper	v3.6-dirty-release
CLL	CLL_52	66385	CLL_10-7434	AF9620	AF9620	2781	mRNA	None	CCHJ9ANXX	6	N724-S510-NX-xt	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	2 * 76 +8+8	Unaffected	1	gem-mapper	v3.6-dirty-release
CLL	CLL_52	66386	CLL_10-7434	AF9621	AF9621	2781	mRNA	None	CCHJ9ANXX	6	N724-S511-NX-xt	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	2 * 76 +8+8	Unaffected	1	gem-mapper	v3.6-dirty-release
CLL	CLL_52	66387	CLL_10-7434	AF9622	AF9622	2781	mRNA	None	CCHJ9ANXX	6	N726-S502-NX-xt	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	2 * 76 +8+8	Unaffected	1	gem-mapper	v3.6-dirty-release
CLL	CLL_52	66388	CLL_10-7434	AF9623	AF9623	2781	mRNA	None	CCHJ9ANXX	6	N726-S503-NX-xt	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	2 * 76 +8+8	Unaffected	1	gem-mapper	v3.6-dirty-release
CLL	CLL_52	66389	CLL_10-7434	AF9624	AF9624	2781	mRNA	None	CCHJ9ANXX	6	N726-S505-NX-xt	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	2 * 76 +8+8	Unaffected	1	gem-mapper	v3.6-dirty-release
CLL	CLL_52	66390	CLL_10-7434	AF9625	AF9625	2781	mRNA	None	CCHJ9ANXX	6	N726-S506-NX-xt	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	2 * 76 +8+8	Unaffected	1	gem-mapper	v3.6-dirty-release
CLL	CLL_52	66391	CLL_10-7434	AF9626	AF9626	2781	mRNA	None	CCHJ9ANXX	6	N726-S507-NX-xt	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	2 * 76 +8+8	Unaffected	1	gem-mapper	v3.6-dirty-release
CLL	CLL_52	66392	CLL_10-7434	AF9627	AF9627	2781	mRNA	None	CCHJ9ANXX	6	N726-S508-NX-xt	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	2 * 76 +8+8	Unaffected	1	gem-mapper	v3.6-dirty-release
CLL	CLL_52	66393	CLL_10-7434	AF9628	AF9628	2781	mRNA	None	CCHJ9ANXX	6	N726-S510-NX-xt	pass	pass	Single cell RNA-seq	None	Homo sapiens	0	None	None	gem3.hsapiens.hs37d5	split	0.005	None	None	None	2 * 76 +8+8	Unaffected	1	gem-mapper	v3.6-dirty-release
